Resume_ID,Job_ID,Job_Title,Company,Similarity,Rank
23933031,3894567142,Workforce Management Analyst,TEKsystems,0.3716,1
23933031,3905305118,Sr Forecasting & Workforce Planning Analyst,Maximus,0.3578,2
23933031,3904566476,"Workforce Management Lead, eero CS",Amazon,0.3356,3
13964744,3889760416,Technical Business Analyst (Jersey City and Charlotte) x4,Matlen Silver,0.4726,1
13964744,3887709669,Senior Business Systems Analyst,"Global Technical Talent, an Inc. 5000 Company",0.4614,2
13964744,3899543167," Expert IT Business Analyst(Oracle CC&B, SQL) Remote",Radiansys Inc.,0.4546,3
89512321,3884819153,HR Business Partner,Veolia North America,0.3507,1
89512321,3904086620,Human Resources Generalist,TriSource,0.327,2
89512321,3891014472,Human Resources Business Partner,Blanchard Valley Health System,0.3262,3
30709029,3895508307,Real Estate Agent,,0.5724,1
30709029,3884860095,Real Estate Agent,Coastal Realty Group,0.5608,2
30709029,3901936577,Receivership / REO Asset Manager,Prodigy Properties,0.5581,3
11183737,3895594811,Guest Experience Assistant Manager,A Hiring Company,0.4057,1
11183737,3905298924,Director of Guest Services,Accor,0.3834,2
11183737,3904380790,Director of Room Operations  ,Hyatt Vacation Ownership,0.3819,3
63158213,3903822799,Senior Network Engineer,TEKsystems,0.6991,1
63158213,3904058987,"Network Engineer (Cisco, Arista, Juniper) III (Contractor)",TEKsystems,0.695,2
63158213,3906099206,Network Engineer,IntePros,0.6658,3
24727739,3884824618,"Territory Manager (Austin, TX)",Ria Money Transfer,0.4023,1
24727739,3889114310,"senior manager agent effectiveness, Partner & Customer Service (Seattle)",Starbucks,0.3872,2
24727739,3898158579,Field Development Manager (Midwest),"Combined, a Chubb Company",0.3836,3
15145575,3900076153,Information Technology Administrator,System Soft Technologies,0.5618,1
15145575,3902369148,Sr. Network  Administrator,Lockmasters Inc,0.5592,2
15145575,3902362868,Network and Systems Support Engineer,Randstad Digital,0.5468,3
69097572,3888032358,Graphic Design Intern,Sitka Creations,0.3542,1
69097572,3904710008,Graphic Design Production Specialist II,Mattress Firm,0.3455,2
69097572,3901946038,Associate Graphic Design Intern,Ingersoll Rand,0.3369,3
31064969,3901667849,Vendor Management Analyst,State Board of Administration of Florida,0.3927,1
31064969,3884817725,Vendor Relationship Specialist,Healthfirst,0.3396,2
31064969,3887723187,"Manager, External Quality Pharmacovigilance Compliance",The Fountain Group,0.3348,3
38707449,3901691797,Recruiter,Complete Staffing Solutions,0.3762,1
38707449,3887834752,Recruiter,Complete Staffing Solutions,0.3754,2
38707449,3905243094,Senior Recruiter,The Armstrong Company,0.3668,3
57706851,3905861016,Network Engineer,StaffChase,0.3707,1
57706851,3905692157,IT Support Engineer - Lakewood,The Job Network,0.3678,2
57706851,3905201878,Managed Services Engineer II - Hybrid,Logically,0.3674,3
41152404,3887721080,Senior Quality Assurance Automation Engineer,apexanalytix,0.5958,1
41152404,3887105301,Quality Analyst III MDM,"Yoh, A Day & Zimmermann Company",0.5793,2
41152404,3891083166, Test Analyst-79340,Swoon,0.5787,3
27710853,3901979306,Client Delivery Executive - Virtual,Diversified,0.4543,1
27710853,3905276827,Client Relationship Manager,Equifax,0.4326,2
27710853,3905309367,Account Director,"EMCOR Group, Inc.",0.4295,3
15573418,3901800114,"Vice President, Business Development - B2B Sales",Teleperformance,0.359,1
15573418,3857044719,Vice President of Sales,9Yards Technology,0.3308,2
15573418,3906231123,"Vice President, Business Development",Valet Living,0.3308,3
26829350,3894926107,Accounts Payable Clerk,Planet Professional,0.4992,1
26829350,3884444071,Accounts Payable Specialist,Simply Biotech,0.4733,2
26829350,3902830789,Govcon AP Specialist,Addison Group,0.4585,3
95625660,3895812298,"AVP/VP, Portfolio Manager",Cathay Bank,0.2983,1
95625660,3905295637,Credit Officer II Corporate Banking,City National Bank,0.2837,2
95625660,3906223268,Credit Officer II Corporate Banking,City National Bank,0.2837,3
19362586,3862160543,Senior Mortgage Loan Officer,,0.6313,1
19362586,3901693241,Experienced Mortgage Loan Officer,NEXA Mortgage,0.6119,2
19362586,3900959994,Mortgage Loan Officer,Gateway Mortgage,0.6015,3
45077654,3906229351,VHP Claims Examiner,County of Santa Clara,0.66,1
45077654,3905289171,Operations Specialist II - R7300,CareSource,0.6498,2
45077654,3900980991,Claims Examiner III,"Imperial Health Plan of California, Inc.",0.6256,3
87118391,3891073516,Inside Sales Representative,STEM Talent Solutions,0.4117,1
87118391,3904384271,Key Account Manager,Altor Solutions,0.4104,2
87118391,3905868994,Customer Service Representative,Robert Half,0.4062,3
33578873,3902804159,Retail Marketing Sales Representative,Empire Vision Marketing Inc,0.422,1
33578873,3884447063,Sales Account Manager,California Commercial Security,0.4103,2
33578873,3906221805,"Director of Sales, Natural Resources",SCS Global Services,0.3957,3
27607632,3901366615,Accounts Receivable Specialist,Orange EV,0.3225,1
27607632,3888484159,Senior Accountant,Lincotek Medical,0.3206,2
27607632,3901640400,Accounts Receivable Analyst,Venteon,0.3166,3
23760084,3906221805,"Director of Sales, Natural Resources",SCS Global Services,0.4828,1
23760084,3899529008,Sales Manager,Mungo Homes,0.4766,2
23760084,3904394310,Sales Manager,BradyPLUS,0.4759,3
30083943,3903881996,Registered Nurse RN Progressive Care Unit,Methodist Healthcare System,0.3763,1
30083943,3884440498,Recovery Room / Circulating Nurse,Cosmetic Surgery Of Las Vegas,0.371,2
30083943,3901664115,RN PACU PRN,"United Surgical Partners International, Inc",0.3707,3
20552814,3901636812,Cashier,US LBM,0.3979,1
20552814,3888973758,Cashier Food Service,Yale New Haven Health,0.3882,2
20552814,3895553905,Full Time - Project Assistant - Day,"Lowe's Companies, Inc.",0.3695,3
40987524,3898155841,Sales Manager,Ashley Global Retail,0.5332,1
40987524,3898157594,Sales Manager,Ashley Global Retail,0.5332,2
40987524,3905357800,Sales Manager - Emeryville,Ashley Furniture Industries,0.5317,3
29134721,3901343713,Maximo analyst,Apetan Consulting LLC,0.4927,1
29134721,3903448901,Maximo Analyst,Saxon AI,0.4693,2
29134721,3904507096,Training Lead,Talent Groups,0.4643,3
18062906,3904419233,"Store 3145-Asst Grocery Manager-Leander, TX",Randalls Food Market,0.321,1
18062906,3887860428,"Store 0218Grocery Manager - Assistant-Shreveport, LA",Albertsons Companies,0.321,2
18062906,3887862154,"Store 0712-Grocery Manager - Assistant-Baton Rouge, TX",Albertsons Companies,0.321,3
29399491,3889760518,Customer Service Representative,NESC Staffing,0.3862,1
29399491,3895553905,Full Time - Project Assistant - Day,"Lowe's Companies, Inc.",0.3643,2
29399491,3904985330,Assistant Manager - Closing Shifts,A Hiring Company,0.363,3
19473948,3905830392,Customer Service Representative,Ascension Marketing Inc,0.4174,1
19473948,3905659630,Customer Service (remote work ),Talentify.io,0.4134,2
19473948,3905665026,Customer Service (remote work ),Talentify.io,0.4134,3
71772815,3905830392,Customer Service Representative,Ascension Marketing Inc,0.4175,1
71772815,3905659630,Customer Service (remote work ),Talentify.io,0.4127,2
71772815,3905665026,Customer Service (remote work ),Talentify.io,0.4127,3
15765660,3891001480,Marketing Manager,UNLEADED,0.5899,1
15765660,3904391385,Regional Marketing Manager,ESG,0.5821,2
15765660,3905838042,Marketing Assistant,"Millennium Recruiting, Inc.",0.5591,3
29184740,3889715381,Salesperson,,0.347,1
29184740,3906221805,"Director of Sales, Natural Resources",SCS Global Services,0.3307,2
29184740,3904960001,"Vice President, Sales - US Majors","NTT DATA, Inc.",0.3278,3
17781039,3901947020,Account Manager - Hospital Security,Allied Universal,0.3209,1
17781039,3888478387,Security Specialist (Part Time),ESPN,0.3166,2
17781039,3888411502,Security Officer - Security - Per Diem 8 Hour Rotating Shifts (Non-Exempt) (Non-Union),Keck Medicine of USC,0.3118,3
19147947,3901644307,Lead Warehouse Assoc - Integrated Supply,Vallen USA,0.4279,1
19147947,3901644322,Warehouse Associate - Integrated Supply,Vallen USA,0.4235,2
19147947,3901992222,Truck Loader - 2nd Shift,Performance Foodservice,0.4149,3
18328743,3901985023,Regional Sales Manager,Sierra Meat & Seafood,0.3326,1
18328743,3887719475,Meat/Seafood Clerk PT,W. Lee Flowers & Co,0.3263,2
18328743,3903448300,Field Sales Manager - Communications,PLP,0.323,3
37540732,3884447063,Sales Account Manager,California Commercial Security,0.6253,1
37540732,3906221805,"Director of Sales, Natural Resources",SCS Global Services,0.5918,2
37540732,3884916106,Sales Manager - Public Relations & Investor Relations - NYC,"Direct Sales Recruiting, LLC",0.5863,3
30608780,3882248468,Sales Director,,0.4753,1
30608780,3906221805,"Director of Sales, Natural Resources",SCS Global Services,0.4691,2
30608780,3884447063,Sales Account Manager,California Commercial Security,0.444,3
15918496,3904955679,Teacher Sp Ed - Res Interrelated - Special Education,Gwinnett County Public Schools,0.3277,1
15918496,3904364647,Teacher Sp Ed - Res Interrelated - Special Education,Gwinnett County Public Schools,0.3277,2
15918496,3894897066,9th-12th Grade Teacher - Premier High School of Lubbock,Responsive Education Solutions,0.3241,3
16223371,3905333478,Customer Service Representative,Owens & Minor,0.3294,1
16223371,3888023835,Order_Entry_Specialist,,0.3239,2
16223371,3902792024,Order Entry Specialist,"Samuel, Son & Co.",0.3227,3
79376680,3884820702,Sales Representative - Dearing Compressor & Pump Co.,Ingersoll Rand,0.3317,1
79376680,3884440238,Sales Representative - Dearing Compressor & Pump Co.,Ingersoll Rand,0.3317,2
79376680,3900981838,Sales Representative - Dearing Compressor & Pump Co.,Ingersoll Rand,0.3317,3
36904300,3902831418,Retail Assistant Store Manager,Office Depot,0.4423,1
36904300,3901366615,Accounts Receivable Specialist,Orange EV,0.4298,2
36904300,3905858519,Prestige Beauty Counter Manager - Full Time - Independence Mall,Belk,0.4192,3
10724818,3904923360,Executive Assistant,Integration International Inc.,0.4077,1
10724818,3905823931,Executive Assistant,"Berean Group International, Inc.",0.4012,2
10724818,3903430949,Executive Assistant,Simeio,0.3928,3
26994282,3889710883,Construction Manager-Mobile Home Demolition & Replacement,"Timberline Construction Group, LLC",0.4907,1
26994282,3906221773,Senior / Staff T&D Construction Manager,Portland General Electric,0.4903,2
26994282,3902365323,Construction Administrator,Kingscott Associates,0.4832,3
20819838,3891802568,Sales Manager,Elk River Harley-Davidson,0.4121,1
20819838,3902832590,Sales Consultant,RICK RIDINGS,0.4108,2
20819838,3887470499,Sales & Leasing Professional,The Herb Chambers Companies,0.3946,3
16511249,3904994062,Deputy City Manager - Chief Financial Officer,City of Tempe,0.3462,1
16511249,3816831972,Deputy City Manager - Chief Financial Officer,City of Tempe,0.3374,2
16511249,3894566424,Night Life Security Officer - City Cruises- New York,Hornblower Group,0.3258,3
36074301,3905249960,Vice President of Real Estate Developer Services,Premier Sotheby's International Realty,0.3994,1
36074301,3787279047,Real Estate Sales Agent,The Moorhead Team,0.3713,2
36074301,3906221805,"Director of Sales, Natural Resources",SCS Global Services,0.3664,3
27624540,3905370569,Personnel Director - Personnel Department - I2331 (Unclassified),The City of San Diego,0.2725,1
27624540,3816831972,Deputy City Manager - Chief Financial Officer,City of Tempe,0.2665,2
27624540,3902831418,Retail Assistant Store Manager,Office Depot,0.2635,3
20423658,3901949498,Sales Director,Talent Acquisitions Group Inc - Executive Search Firm,0.4921,1
20423658,3884911725,Territory Sales - Medical Sales - Long Island,"Direct Sales Recruiting, LLC",0.4867,2
20423658,3884912476,Territory Sales - Medical Sales - UT,"Direct Sales Recruiting, LLC",0.4867,3
98509238,3888495835,Business Development Manager,,0.4588,1
98509238,3901949498,Sales Director,Talent Acquisitions Group Inc - Executive Search Firm,0.4523,2
98509238,3906221805,"Director of Sales, Natural Resources",SCS Global Services,0.4438,3
25810233,3906221805,"Director of Sales, Natural Resources",SCS Global Services,0.3384,1
25810233,3884447063,Sales Account Manager,California Commercial Security,0.3346,2
25810233,3887480396,Sales Manager,Fox Television Stations,0.3237,3
15273850,3904721079,Senior Manager of Revolution Ticketing,Kraft Sports + Entertainment,0.3764,1
15273850,3902862796,Director of Ticket Sales,Liberty University,0.3741,2
15273850,3900981513,Ticket Sales Coordinator,SEE ATTACHED SAN ANTONIO SPURS,0.3493,3
26932091,3902831418,Retail Assistant Store Manager,Office Depot,0.4692,1
26932091,3889280524,Sales Manager - Draper,Ashley Furniture Industries,0.4685,2
26932091,3901167835,Sales Director,Mobilelink,0.4661,3
13812481,3887863188,CUSTOMER SERVICE REPRESENTATIVE,Family Dollar,0.3782,1
13812481,3887856920,CUSTOMER SERVICE REPRESENTATIVE,Family Dollar,0.3779,2
13812481,3895221266,Dry Goods Seasonal Associate,Dry Goods USA,0.3732,3
55477468,3884939387,Special Education Specialist,Five Keys Schools and Programs,0.3042,1
55477468,3904723267,Surgical Technology Instructor,Unitek Learning,0.3036,2
55477468,3900964439,Virtual Student Success Coach (2024-2025),ACCEL Schools,0.3024,3
15973307,3905621926,Travel RN - Med Surg / Telemetry,Trustaff,0.2598,1
15973307,3905626342,Travel RN - Med Surg / Telemetry,Trustaff,0.2598,2
15973307,3889193334,Travel RN - Case Management,Trustaff,0.2566,3
22047665,3889152894,Pharmacy Customer Service Associate,Walgreens,0.4435,1
22047665,3889157134,Pharmacy Customer Service Associate,Walgreens,0.4435,2
22047665,3889155534,Pharmacy Customer Service Associate,Walgreens,0.4435,3
69155584,3904366359,GOGO squeeZ- Associate Manager for Sales Planning and Operations,Bel Brands USA Foodservice,0.3228,1
69155584,3905857544,Outside Sales Representative,Terra,0.3217,2
69155584,3902831418,Retail Assistant Store Manager,Office Depot,0.3169,3
30529547,3906095505,Dining Service Associate,JPS Health Network,0.3336,1
30529547,3906098027,Dining Service Associate,JPS Health Network,0.3336,2
30529547,3906098026,Dining Service Associate,JPS Health Network,0.3336,3
23296286,3886442846,Sales Lead - Soma,"Chico's FAS, Inc.",0.491,1
23296286,3901360096,Sales Lead - PT,"Chico's FAS, Inc.",0.4829,2
23296286,3886841347,Sales Lead - Soma,"Chico's FAS, Inc.",0.4824,3
10603337,3904969025,Fashion Videography Intern,Villager Studio,0.2647,1
10603337,3901378648,Fashion Closet Intern,,0.251,2
10603337,3904994062,Deputy City Manager - Chief Financial Officer,City of Tempe,0.2506,3
22319662,3888032591,Sales Associate,Talent Advantage,0.445,1
22319662,3884447063,Sales Account Manager,California Commercial Security,0.4422,2
22319662,3906221805,"Director of Sales, Natural Resources",SCS Global Services,0.4395,3
15581242,3886209045,Senior Vice President Sales Operations,Jobs & Hiring Limited,0.3019,1
15581242,3904960001,"Vice President, Sales - US Majors","NTT DATA, Inc.",0.2991,2
15581242,3901998887,Head of Sales,Parco Solar,0.2843,3
90682785,3903815578,Customer Service Specialist,Ferrellgas,0.2732,1
90682785,3905852613,Produce Associate,Wegmans Food Markets,0.2686,2
90682785,3891073516,Inside Sales Representative,STEM Talent Solutions,0.2686,3
98108571,3898169760,Associate Graphic Design Intern,Ingersoll Rand,0.3235,1
98108571,3891263981,Associate Graphic Design Intern,Ingersoll Rand,0.3235,2
98108571,3884818888,Associate Graphic Design Intern,Ingersoll Rand,0.3235,3
12351749,3903478320,Jr IT Sales (SAP / Data Analytics),Techwave,0.3683,1
12351749,3905821539,"Vice President, Commercial and Sales Success",Stratix Corporation,0.3654,2
12351749,3904960001,"Vice President, Sales - US Majors","NTT DATA, Inc.",0.3629,3
39581020,3905843289,Sales Associate Power Equipment - Full Time,Buchheit Inc,0.326,1
39581020,3895553905,Full Time - Project Assistant - Day,"Lowe's Companies, Inc.",0.3175,2
39581020,3889157118,Customer Service Associate - Temporary,Walgreens,0.3017,3
14267489,3905348416,Mailroom Associate (42157),SPS,0.388,1
14267489,3889176161,Service Delivery Associate (Document Processing) (41314),SPS,0.3583,2
14267489,3906076335,Client Services Associate (42177),SPS,0.3546,3
25839123,3886894569,Customer Service Representative,Tandym Group,0.3207,1
25839123,3904389659,"Department Manager- Cafe - COFFEE101 @ Santa Fe College Gainesville, Florida",Barnes & Noble College,0.3105,2
25839123,3905830392,Customer Service Representative,Ascension Marketing Inc,0.309,3
31454430,3889760518,Customer Service Representative,NESC Staffing,0.4441,1
31454430,3905855603,Accounts Receivable Specialist,"PAR, Inc.",0.3362,2
31454430,3886894569,Customer Service Representative,Tandym Group,0.3355,3
18368613,3884447063,Sales Account Manager,California Commercial Security,0.5138,1
18368613,3906221805,"Director of Sales, Natural Resources",SCS Global Services,0.4855,2
18368613,3903478320,Jr IT Sales (SAP / Data Analytics),Techwave,0.4852,3
51349448,3884805393,Security Guard,Lincare,0.3387,1
51349448,3904994062,Deputy City Manager - Chief Financial Officer,City of Tempe,0.2551,2
51349448,3902330870,Transportation Support Engineer,,0.2493,3
17509935,3904994062,Deputy City Manager - Chief Financial Officer,City of Tempe,0.2897,1
17509935,3816831972,Deputy City Manager - Chief Financial Officer,City of Tempe,0.2848,2
17509935,3904403904,Salesperson,The UPS Store,0.2436,3
21595057,3902782993,Server Assistant - Luke's 32,TC Restaurant Group,0.5192,1
21595057,3905235641,Restaurant Server,The H Hospitality Group,0.4742,2
21595057,3898173654,"Bartender, Premium",Legends,0.471,3
12696104,3904403904,Salesperson,The UPS Store,0.2893,1
12696104,3902831418,Retail Assistant Store Manager,Office Depot,0.2744,2
12696104,3889441858,Sales Associate - Full Time - Mar Vista,A Hiring Company,0.273,3
34303500,3906221805,"Director of Sales, Natural Resources",SCS Global Services,0.3543,1
34303500,3906091252,Heavy Equipment Sales Manager,The Retail Network,0.3539,2
34303500,3886209045,Senior Vice President Sales Operations,Jobs & Hiring Limited,0.3482,3
10898339,3904994062,Deputy City Manager - Chief Financial Officer,City of Tempe,0.2577,1
10898339,3816831972,Deputy City Manager - Chief Financial Officer,City of Tempe,0.2502,2
10898339,3900959964,Public Works Maintenance Worker II,City of Madera,0.2376,3
25315791,3891073516,Inside Sales Representative,STEM Talent Solutions,0.4685,1
25315791,3898168765,Sales Representative - Dearing Compressor & Pump Co.,Ingersoll Rand,0.4631,2
25315791,3900981838,Sales Representative - Dearing Compressor & Pump Co.,Ingersoll Rand,0.4631,3
36621169,3906094438,"Associate Designer, Men's Apparel (located in Kenosha, WI or New York, NY)","Jockey International, Inc.",0.4161,1
36621169,3894947385,Alterations Supervisor,Neiman Marcus Group,0.394,2
36621169,3884805562,Technical Designer,Fourth Floor,0.389,3
17378327,3884435115,Events & Communication Coordinator,City of Bondurant,0.2302,1
17378327,3905657654,"Director, Publisher Development",Searchlight Inc,0.2262,2
17378327,3902301244,Public Health Empowerment Pro Bono Coach,CrowdDoing,0.2213,3
33236701,3902937010,Retail Sales Associate,Charity Advertising and Marketing Partners,0.3341,1
33236701,3905851723,Retail Sales Associate,Charity Advertising and Marketing Partners,0.3341,2
33236701,3904403904,Salesperson,The UPS Store,0.3125,3
29211919,3902831418,Retail Assistant Store Manager,Office Depot,0.3286,1
29211919,3904961364,Customer Experience Manager,The Home Depot,0.3086,2
29211919,3904423505,Sales Team Manager - Mayfaire,Belk,0.3085,3
16121015,3905372973,SALES CLERK I LFS,Trident Seafoods,0.416,1
16121015,3888973758,Cashier Food Service,Yale New Haven Health,0.397,2
16121015,3889434824,Full Time - Head Cashier - Day,"Lowe's Companies, Inc.",0.3917,3
19582792,3902924011,Production Manager - Insulation,TruTeam,0.3571,1
19582792,3895208532,Plant Manager,Sika,0.3505,2
19582792,3904985330,Assistant Manager - Closing Shifts,A Hiring Company,0.3399,3
13348915,3902831418,Retail Assistant Store Manager,Office Depot,0.4556,1
13348915,3886442846,Sales Lead - Soma,"Chico's FAS, Inc.",0.4507,2
13348915,3902843408,Sales Lead - Soma,"Chico's FAS, Inc.",0.4435,3
59422148,3882248468,Sales Director,,0.5849,1
59422148,3904089674,Head of Sales,Exelegent,0.5445,2
59422148,3906091252,Heavy Equipment Sales Manager,The Retail Network,0.5379,3
10138632,3887860377,Meat Manager - Full Time - Safeway 557 (Non-Union) [DNV],Safeway,0.4615,1
10138632,3901693956,Meat Cutter FT,W. Lee Flowers & Co,0.4465,2
10138632,3901695873,Meat Cutter PT,W. Lee Flowers & Co,0.4465,3
29805310,3905269273,SALES FLOOR ASSOCIATE,Dollar Tree Stores,0.4184,1
29805310,3900961199,Part Time Floor Leader - Woodfield Mall,Lush Fresh Handmade Cosmetics North America,0.4153,2
29805310,3900963004,Temporary Part Time Floor Leader- Fashion Show Mall,Lush Fresh Handmade Cosmetics North America,0.4139,3
26425074,3900953259,Area Sales Manager,LHH,0.384,1
26425074,3901390141,National Accounts Manager -- Food Service,Liquid Environmental Solutions,0.3756,2
26425074,3904971567,Aftermarket Sales Representative,Crown Lift Trucks,0.3746,3
10464113,3884912476,Territory Sales - Medical Sales - UT,"Direct Sales Recruiting, LLC",0.3951,1
10464113,3884911725,Territory Sales - Medical Sales - Long Island,"Direct Sales Recruiting, LLC",0.3951,2
10464113,3884440238,Sales Representative - Dearing Compressor & Pump Co.,Ingersoll Rand,0.3923,3
54101961,3905348416,Mailroom Associate (42157),SPS,0.2538,1
54101961,3906076335,Client Services Associate (42177),SPS,0.2525,2
54101961,3906265303,Client Services Associate (42181),SPS,0.2525,3
92200491,3904392639,"Cook (Full Time, Rotating Shifts/Weekends)",Nicklaus Children's Health System,0.5664,1
92200491,3895543351,Full-time Cook,Johnstown Heights Behavioral Health,0.5588,2
92200491,3905672685,Service Leader,Chipotle Mexican Grill,0.5535,3
26530696,3905337612,Customer Service Representative,Pegasus Medical Concepts,0.4584,1
26530696,3886894569,Customer Service Representative,Tandym Group,0.4434,2
26530696,3891073516,Inside Sales Representative,STEM Talent Solutions,0.4428,3
29332616,3905372973,SALES CLERK I LFS,Trident Seafoods,0.41,1
29332616,3887476411,Counter Sales Representative,US LBM,0.3787,2
29332616,3905328594,"DPI - Part Time Merchandiser- Ellensburg, WA",KeHE Distributors,0.3772,3
42304307,3888973758,Cashier Food Service,Yale New Haven Health,0.3925,1
42304307,3906257328,Full-Time Servers,Paradies Lagardère,0.3805,2
42304307,3904392603,Kingwood True TX BBQ - Order Taker/Runner - Part-Time,H-E-B,0.3678,3
12820557,3899537136,Assistant Store Manager,Perry Ellis International,0.5562,1
12820557,3905645947,ASSISTANT STORE MANAGER,Family Dollar,0.5553,2
12820557,3895520400,ASSISTANT STORE MANAGER,Family Dollar,0.5551,3
13178604,3884912476,Territory Sales - Medical Sales - UT,"Direct Sales Recruiting, LLC",0.5152,1
13178604,3884911725,Territory Sales - Medical Sales - Long Island,"Direct Sales Recruiting, LLC",0.5152,2
13178604,3905202894,Account Sales Director,FORWARD Platform,0.4968,3
23929500,3887591902,PSR-Orthopedic-Foot and Ankle-Columbia,Prisma Health,0.3557,1
23929500,3887596450,Patient Services Representative F/T Day,Prisma Health,0.3556,2
23929500,3902754251,"Customer Service Representative - Trevose, PA",Hollister Incorporated,0.355,3
37360517,3904072477,RN Supervisor Outpatient Dialysis,Baylor Scott & White Health,0.4872,1
37360517,3905371682,Certified Nurse Assistant Women's Health 1B PRN Days Edgewood,St. Elizabeth Healthcare,0.4585,2
37360517,3904426705,Sr Registered Nurse (RN) Specialty - Oncology Infusion Therapy - Part Time,Parkland Health,0.4549,3
28377361,3905235065,Shift Manager,Halo Burger,0.5196,1
28377361,3904392639,"Cook (Full Time, Rotating Shifts/Weekends)",Nicklaus Children's Health System,0.5158,2
28377361,3889280200,Utility -  Food Prep,"Brock & Company, Inc.",0.4942,3
18171955,3886209045,Senior Vice President Sales Operations,Jobs & Hiring Limited,0.5262,1
18171955,3906221805,"Director of Sales, Natural Resources",SCS Global Services,0.5214,2
18171955,3906091252,Heavy Equipment Sales Manager,The Retail Network,0.518,3
12082377,3887711206,Fluid Technology Sales (Outside Sales),Crane Engineering,0.571,1
12082377,3906091583,Regional Sales Manager (RETAIL),KPG99 INC,0.519,2
12082377,3901979643,Outside Sales Representative,Sysco,0.5168,3
28198029,3904366359,GOGO squeeZ- Associate Manager for Sales Planning and Operations,Bel Brands USA Foodservice,0.3556,1
28198029,3904994062,Deputy City Manager - Chief Financial Officer,City of Tempe,0.3436,2
28198029,3816831972,Deputy City Manager - Chief Financial Officer,City of Tempe,0.3392,3
28867567,3906091252,Heavy Equipment Sales Manager,The Retail Network,0.5001,1
28867567,3882248468,Sales Director,,0.4934,2
28867567,3888495835,Business Development Manager,,0.4812,3
19147494,3901931299,Customer Solutions Specialist,"Murphy Tractor & Equipment Co., Inc.",0.4301,1
19147494,3891073516,Inside Sales Representative,STEM Talent Solutions,0.4099,2
19147494,3906091252,Heavy Equipment Sales Manager,The Retail Network,0.4061,3
14358578,3902863823,Store Associate,Lashify ©,0.4169,1
14358578,3895209194,"Sales Associate, Sacramento",KARL STORZ United States,0.4123,2
14358578,3902831418,Retail Assistant Store Manager,Office Depot,0.4089,3
37735467,3891073516,Inside Sales Representative,STEM Talent Solutions,0.428,1
37735467,3882248468,Sales Director,,0.4264,2
37735467,3906091252,Heavy Equipment Sales Manager,The Retail Network,0.4248,3
65456466,3902831418,Retail Assistant Store Manager,Office Depot,0.3848,1
65456466,3900963004,Temporary Part Time Floor Leader- Fashion Show Mall,Lush Fresh Handmade Cosmetics North America,0.3833,2
65456466,3902863823,Store Associate,Lashify ©,0.3797,3
32140087,3905297671,"SVP, Creative & Production",Macy's,0.3663,1
32140087,3905377271,Digital Marketing Liaison,"Cambridge Investment Research, Inc.",0.3586,2
32140087,3905372904,Digital Marketing Liaison,"Cambridge Investment Research, Inc.",0.3584,3
17704246,3901667664,Cashier Team Member (Front End Service) - Part Time Seasonal,Whole Foods Market,0.4605,1
17704246,3888949588,Cook,New Seasons Market,0.4486,2
17704246,3887499230,Produce Order Writer (Buyer / Inventory Replenishment),Whole Foods Market,0.4423,3
58428843,3888032591,Sales Associate,Talent Advantage,0.3809,1
58428843,3901945570,NATIONAL SALES ADMINISTRATOR,EBIN NEW YORK,0.3792,2
58428843,3902831418,Retail Assistant Store Manager,Office Depot,0.3766,3
70528646,3905249749,CDL Driver,A Hiring Company,0.3766,1
70528646,3891073516,Inside Sales Representative,STEM Talent Solutions,0.3632,2
70528646,3905844151,CDL Driver,A Hiring Company,0.3608,3
23032182,3904967119,Customer Service Representative,Fit2Run-The Runner's Superstore,0.3695,1
23032182,3884857552,Customer Benefits Representative - Entry Level!,,0.364,2
23032182,3891036113,Customer Account Specialist,PTA Plastics,0.3626,3
36970996,3902937010,Retail Sales Associate,Charity Advertising and Marketing Partners,0.5052,1
36970996,3905851723,Retail Sales Associate,Charity Advertising and Marketing Partners,0.5052,2
36970996,3902804159,Retail Marketing Sales Representative,Empire Vision Marketing Inc,0.502,3
13637605,3891073516,Inside Sales Representative,STEM Talent Solutions,0.3257,1
13637605,3905868994,Customer Service Representative,Robert Half,0.3012,2
13637605,3889760518,Customer Service Representative,NESC Staffing,0.2995,3
55097118,3902877540,Personal Injury Legal Assistant ,"Lawyers for Justice, PC",0.3178,1
55097118,3902880392,Personal Injury Legal Assistant ,"Lawyers for Justice, PC",0.3178,2
55097118,3901949062,Legal Assistant,InstantServe LLC,0.3171,3
24610685,3902786822,Technical Data Analyst,Talent Groups,0.4066,1
24610685,3901945212,Senior Data Engineer,"TSR Consulting Services, Inc.",0.3964,2
24610685,3898158978,Data Management – Business Data Analyst,Softcom Systems Inc,0.3947,3
38087844,3884916106,Sales Manager - Public Relations & Investor Relations - NYC,"Direct Sales Recruiting, LLC",0.4926,1
38087844,3906221805,"Director of Sales, Natural Resources",SCS Global Services,0.484,2
38087844,3884447063,Sales Account Manager,California Commercial Security,0.4741,3
28139742,3899532611,Assistant Store Manager,Perry Ellis International,0.5617,1
28139742,3899537136,Assistant Store Manager,Perry Ellis International,0.5614,2
28139742,3905647716,Store Manager 6062,Hibbett,0.5339,3
17410700,3902831418,Retail Assistant Store Manager,Office Depot,0.4922,1
17410700,3898155841,Sales Manager,Ashley Global Retail,0.4767,2
17410700,3898157594,Sales Manager,Ashley Global Retail,0.4767,3
20141807,3901395383,Branch Manager,Vaco,0.3309,1
